Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name
6.72,5,2.352,0.2,West,CA,2820,CA-2017-160500,5/5/2017 12:00:00 AM,5/8/2017 12:00:00 AM,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,92024,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs
298.776,3,7.469400000,0.2,West,CA,2821,CA-2017-160500,5/5/2017 12:00:00 AM,5/8/2017 12:00:00 AM,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,92024,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables
6.72,5,2.352,0.2,West,CA,2820,CA-2017-160500,5/5/2017 12:00:00 AM,5/8/2017 12:00:00 AM,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,92024,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs
298.776,3,7.469400000,0.2,West,CA,2821,CA-2017-160500,5/5/2017 12:00:00 AM,5/8/2017 12:00:00 AM,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,92024,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables
3023.928,9,226.7946,0.2,West,CA,9661,CA-2017-160717,6/6/2017 12:00:00 AM,6/11/2017 12:00:00 AM,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,93101,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3
26.96,2,3.7744,0,West,CA,9662,CA-2017-160717,6/6/2017 12:00:00 AM,6/11/2017 12:00:00 AM,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,93101,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard
477.6,3,161.19,0.2,West,CA,9663,CA-2017-160717,6/6/2017 12:00:00 AM,6/11/2017 12:00:00 AM,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,93101,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker
3023.928,9,226.7946,0.2,West,CA,9661,CA-2017-160717,6/6/2017 12:00:00 AM,6/11/2017 12:00:00 AM,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,93101,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3
26.96,2,3.7744,0,West,CA,9662,CA-2017-160717,6/6/2017 12:00:00 AM,6/11/2017 12:00:00 AM,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,93101,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard
477.6,3,161.19,0.2,West,CA,9663,CA-2017-160717,6/6/2017 12:00:00 AM,6/11/2017 12:00:00 AM,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,93101,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker
3023.928,9,226.7946,0.2,West,CA,9661,CA-2017-160717,6/6/2017 12:00:00 AM,6/11/2017 12:00:00 AM,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,93101,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3
26.96,2,3.7744,0,West,CA,9662,CA-2017-160717,6/6/2017 12:00:00 AM,6/11/2017 12:00:00 AM,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,93101,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard
477.6,3,161.19,0.2,West,CA,9663,CA-2017-160717,6/6/2017 12:00:00 AM,6/11/2017 12:00:00 AM,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,93101,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker
419.9,5,197.353,0,West,CA,6560,CA-2017-160941,7/21/2017 12:00:00 AM,7/26/2017 12:00:00 AM,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,95661,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers
3.15,1,1.512,0,West,CA,6561,CA-2017-160941,7/21/2017 12:00:00 AM,7/26/2017 12:00:00 AM,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,95661,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels
419.9,5,197.353,0,West,CA,6560,CA-2017-160941,7/21/2017 12:00:00 AM,7/26/2017 12:00:00 AM,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,95661,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers
3.15,1,1.512,0,West,CA,6561,CA-2017-160941,7/21/2017 12:00:00 AM,7/26/2017 12:00:00 AM,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,95661,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels
772.68,4,108.1752,0,West,CA,6160,CA-2017-161025,12/3/2017 12:00:00 AM,12/9/2017 12:00:00 AM,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,90049,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files
7.752,3,2.8101,0.2,West,CA,4307,CA-2017-161095,6/28/2017 12:00:00 AM,6/28/2017 12:00:00 AM,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,90032,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
33.568,2,11.7488,0.2,West,CA,4308,CA-2017-161095,6/28/2017 12:00:00 AM,6/28/2017 12:00:00 AM,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,90032,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
7.752,3,2.8101,0.2,West,CA,4307,CA-2017-161095,6/28/2017 12:00:00 AM,6/28/2017 12:00:00 AM,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,90032,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
33.568,2,11.7488,0.2,West,CA,4308,CA-2017-161095,6/28/2017 12:00:00 AM,6/28/2017 12:00:00 AM,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,90032,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
37.44,4,11.7,0.2,West,CA,843,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases
26.976,4,8.7672,0.2,West,CA,844,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs
11.36,2,3.2944,0,West,CA,845,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors
14.62,2,6.8714,0,West,CA,846,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-LA-10004093,Office Supplies,Labels,Avery 486
37.44,4,11.7,0.2,West,CA,843,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases
26.976,4,8.7672,0.2,West,CA,844,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs
11.36,2,3.2944,0,West,CA,845,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors
14.62,2,6.8714,0,West,CA,846,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-LA-10004093,Office Supplies,Labels,Avery 486
37.44,4,11.7,0.2,West,CA,843,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases
26.976,4,8.7672,0.2,West,CA,844,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs
11.36,2,3.2944,0,West,CA,845,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors
14.62,2,6.8714,0,West,CA,846,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-LA-10004093,Office Supplies,Labels,Avery 486
37.44,4,11.7,0.2,West,CA,843,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases
26.976,4,8.7672,0.2,West,CA,844,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs
11.36,2,3.2944,0,West,CA,845,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors
14.62,2,6.8714,0,West,CA,846,CA-2017-161669,11/7/2017 12:00:00 AM,11/9/2017 12:00:00 AM,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,90036,OFF-LA-10004093,Office Supplies,Labels,Avery 486
242.136,3,12.1068,0.2,West,CA,9707,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
12.39,3,5.6994,0,West,CA,9708,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder
19.96,2,5.5888,0,West,CA,9709,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
340.92,3,3.409200000,0,West,CA,9710,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
242.136,3,12.1068,0.2,West,CA,9707,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
12.39,3,5.6994,0,West,CA,9708,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder
19.96,2,5.5888,0,West,CA,9709,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
340.92,3,3.409200000,0,West,CA,9710,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
242.136,3,12.1068,0.2,West,CA,9707,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
12.39,3,5.6994,0,West,CA,9708,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder
19.96,2,5.5888,0,West,CA,9709,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
340.92,3,3.409200000,0,West,CA,9710,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
242.136,3,12.1068,0.2,West,CA,9707,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
12.39,3,5.6994,0,West,CA,9708,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder
19.96,2,5.5888,0,West,CA,9709,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
340.92,3,3.409200000,0,West,CA,9710,CA-2017-161746,10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
201.584,2,12.599,0.2,West,CA,6149,CA-2017-161928,6/27/2017 12:00:00 AM,6/29/2017 12:00:00 AM,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,94109,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System
251.52,6,81.744,0.2,West,CA,324,CA-2017-162138,4/23/2017 12:00:00 AM,4/27/2017 12:00:00 AM,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,92345,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
99.99,1,34.9965,0,West,CA,325,CA-2017-162138,4/23/2017 12:00:00 AM,4/27/2017 12:00:00 AM,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,92345,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800
251.52,6,81.744,0.2,West,CA,324,CA-2017-162138,4/23/2017 12:00:00 AM,4/27/2017 12:00:00 AM,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,92345,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
99.99,1,34.9965,0,West,CA,325,CA-2017-162138,4/23/2017 12:00:00 AM,4/27/2017 12:00:00 AM,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,92345,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800
9.98,1,2.7944,0,West,CA,6792,CA-2017-162348,11/10/2017 12:00:00 AM,11/15/2017 12:00:00 AM,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Sacramento,95823,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
27.264,2,8.8608,0.2,West,CA,3449,CA-2017-162614,10/7/2017 12:00:00 AM,10/13/2017 12:00:00 AM,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,90049,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers
5.98,1,2.691,0,West,CA,161,CA-2017-162733,5/11/2017 12:00:00 AM,5/12/2017 12:00:00 AM,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,90045,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920
13.216,4,4.4604,0.2,West,CA,1291,CA-2017-163384,11/10/2017 12:00:00 AM,11/12/2017 12:00:00 AM,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,94122,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
32.4,5,15.552,0,West,CA,1292,CA-2017-163384,11/10/2017 12:00:00 AM,11/12/2017 12:00:00 AM,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,94122,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996
13.216,4,4.4604,0.2,West,CA,1291,CA-2017-163384,11/10/2017 12:00:00 AM,11/12/2017 12:00:00 AM,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,94122,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
32.4,5,15.552,0,West,CA,1292,CA-2017-163384,11/10/2017 12:00:00 AM,11/12/2017 12:00:00 AM,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,94122,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996
19.44,3,9.3312,0,West,CA,7361,CA-2017-163594,4/12/2017 12:00:00 AM,4/14/2017 12:00:00 AM,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,90036,OFF-PA-10000809,Office Supplies,Paper,Xerox 206
194.352,3,-36.441,0.2,West,CA,7362,CA-2017-163594,4/12/2017 12:00:00 AM,4/14/2017 12:00:00 AM,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,90036,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray"
36.624,3,13.734,0.2,West,CA,7363,CA-2017-163594,4/12/2017 12:00:00 AM,4/14/2017 12:00:00 AM,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,90036,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts
19.44,3,9.3312,0,West,CA,7361,CA-2017-163594,4/12/2017 12:00:00 AM,4/14/2017 12:00:00 AM,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,90036,OFF-PA-10000809,Office Supplies,Paper,Xerox 206
194.352,3,-36.441,0.2,West,CA,7362,CA-2017-163594,4/12/2017 12:00:00 AM,4/14/2017 12:00:00 AM,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,90036,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray"
36.624,3,13.734,0.2,West,CA,7363,CA-2017-163594,4/12/2017 12:00:00 AM,4/14/2017 12:00:00 AM,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,90036,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts
19.44,3,9.3312,0,West,CA,7361,CA-2017-163594,4/12/2017 12:00:00 AM,4/14/2017 12:00:00 AM,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,90036,OFF-PA-10000809,Office Supplies,Paper,Xerox 206
194.352,3,-36.441,0.2,West,CA,7362,CA-2017-163594,4/12/2017 12:00:00 AM,4/14/2017 12:00:00 AM,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,90036,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray"
36.624,3,13.734,0.2,West,CA,7363,CA-2017-163594,4/12/2017 12:00:00 AM,4/14/2017 12:00:00 AM,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,90036,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts
120.666,2,21.294,0.15,West,CA,8371,CA-2017-163972,10/17/2017 12:00:00 AM,10/21/2017 12:00:00 AM,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,93727,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black"
203.976,3,25.497,0.2,West,CA,7190,CA-2017-164399,11/12/2017 12:00:00 AM,11/15/2017 12:00:00 AM,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,92024,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone
674.352,3,-8.429400000,0.2,West,CA,7191,CA-2017-164399,11/12/2017 12:00:00 AM,11/15/2017 12:00:00 AM,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,92024,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables
203.976,3,25.497,0.2,West,CA,7190,CA-2017-164399,11/12/2017 12:00:00 AM,11/15/2017 12:00:00 AM,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,92024,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone
674.352,3,-8.429400000,0.2,West,CA,7191,CA-2017-164399,11/12/2017 12:00:00 AM,11/15/2017 12:00:00 AM,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,92024,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables
17.456,2,5.8914,0.2,West,CA,2885,CA-2017-164483,1/30/2017 12:00:00 AM,2/3/2017 12:00:00 AM,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,94122,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders
71.088,2,-1.7772,0.2,West,CA,9938,CA-2017-164889,6/3/2017 12:00:00 AM,6/6/2017 12:00:00 AM,Second Class,CP-12340,Christine Phan,Corporate,United States,Los Angeles,90049,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables
12.9,2,6.321,0,West,CA,4975,CA-2017-164896,11/7/2017 12:00:00 AM,11/12/2017 12:00:00 AM,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Oceanside,92054,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
209.6,5,68.12,0.2,West,CA,7051,CA-2017-165330,12/11/2017 12:00:00 AM,12/11/2017 12:00:00 AM,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
23.32,2,6.0632,0,West,CA,7052,CA-2017-165330,12/11/2017 12:00:00 AM,12/11/2017 12:00:00 AM,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener
